"REF_DATE","GEO","DGUID","Area","Land cover and land use","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1991","Sault Ste. Marie (census agglomeration), Ontario","2011S0504590","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122598099","124.2.6","","..","","","0"
"1991","Sault Ste. Marie (census agglomeration), Ontario","2011S0504590","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, water","Square kilometres","280","units ","0","v122598100","124.2.7","","..","","","0"
"1991","Sault Ste. Marie (census agglomeration), Ontario","2011S0504590","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122598101","124.2.8","","..","","","0"
"1991","Shawinigan (census agglomeration), Quebec","2011S0504444","Census metropolitan area/census agglomeration","Total land area","Square kilometres","280","units ","0","v122598118","126.1.1","986","","","","0"
"1991","Shawinigan (census agglomeration), Quebec","2011S0504444","Census metropolitan area/census agglomeration","Built-up area, settled","Square kilometres","280","units ","0","v122598119","126.1.2","","F","","","0"
"1991","Shawinigan (census agglomeration), Quebec","2011S0504444","Census metropolitan area/census agglomeration","Built-up area, roads","Square kilometres","280","units ","0","v122598120","126.1.3","","F","","","0"
"1991","Shawinigan (census agglomeration), Quebec","2011S0504444","Census metropolitan area/census agglomeration","Arable","Square kilometres","280","units ","0","v122598121","126.1.4","","..","","","0"
"1991","Shawinigan (census agglomeration), Quebec","2011S0504444","Census metropolitan area/census agglomeration","Natural and semi-natural, total","Square kilometres","280","units ","0","v122598122","126.1.5","","..","","","0"
"1991","Shawinigan (census agglomeration), Quebec","2011S0504444","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122598123","126.1.6","","..","","","0"
"1991","Shawinigan (census agglomeration), Quebec","2011S0504444","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v122598124","126.1.7","","..","","","0"
"1991","Shawinigan (census agglomeration), Quebec","2011S0504444","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122598125","126.1.8","","..","","","0"
"1991","Shawinigan (census agglomeration), Quebec","2011S0504444","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v122598126","126.2.1","9791","","","","0"
"1991","Shawinigan (census agglomeration), Quebec","2011S0504444","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v122598127","126.2.2","","F","","","0"
"1991","Shawinigan (census agglomeration), Quebec","2011S0504444","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v122598128","126.2.3","","F","","","0"
"1991","Shawinigan (census agglomeration), Quebec","2011S0504444","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v122598129","126.2.4","98","","","","0"
"1991","Shawinigan (census agglomeration), Quebec","2011S0504444","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v122598130","126.2.5","","F","","","0"
"1991","Shawinigan (census agglomeration), Quebec","2011S0504444","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122598131","126.2.6","","..","","","0"
"1991","Shawinigan (census agglomeration), Quebec","2011S0504444","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, water","Square kilometres","280","units ","0","v122598132","126.2.7","","..","","","0"
"1991","Shawinigan (census agglomeration), Quebec","2011S0504444","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122598133","126.2.8","","..","","","0"
"1991","Sherbrooke (census metropolitan area), Quebec","2011S0503433","Census metropolitan area/census agglomeration","Total land area","Square kilometres","280","units ","0","v106960891","25.1.1","1460","","","","0"
"1991","Sherbrooke (census metropolitan area), Quebec","2011S0503433","Census metropolitan area/census agglomeration","Built-up area, settled","Square kilometres","280","units ","0","v106960892","25.1.2","91","","","","0"
"1991","Sherbrooke (census metropolitan area), Quebec","2011S0503433","Census metropolitan area/census agglomeration","Built-up area, roads","Square kilometres","280","units ","0","v106960893","25.1.3","61","","","","0"
"1991","Sherbrooke (census metropolitan area), Quebec","2011S0503433","Census metropolitan area/census agglomeration","Arable","Square kilometres","280","units ","0","v106960894","25.1.4","","..","","","0"
"1991","Sherbrooke (census metropolitan area), Quebec","2011S0503433","Census metropolitan area/census agglomeration","Natural and semi-natural, total","Square kilometres","280","units ","0","v106960895","25.1.5","","..","","","0"
"1991","Sherbrooke (census metropolitan area), Quebec","2011S0503433","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v106960896","25.1.6","","..","","","0"
"1991","Sherbrooke (census metropolitan area), Quebec","2011S0503433","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v106960897","25.1.7","","..","","","0"
"1991","Sherbrooke (census metropolitan area), Quebec","2011S0503433","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v106960898","25.1.8","","..","","","0"
"1991","Sherbrooke (census metropolitan area), Quebec","2011S0503433","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v106960899","25.2.1","5852","","","","0"
"1991","Sherbrooke (census metropolitan area), Quebec","2011S0503433","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v106960900","25.2.2","170","","","","0"
"1991","Sherbrooke (census metropolitan area), Quebec","2011S0503433","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v106960901","25.2.3","146","","","","0"
"1991","Sherbrooke (census metropolitan area), Quebec","2011S0503433","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v106960902","25.2.4","806","","","","0"
"1991","Sherbrooke (census metropolitan area), Quebec","2011S0503433","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v106960903","25.2.5","4731","","","","0"
"1991","Sherbrooke (census metropolitan area), Quebec","2011S0503433","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, forest","Square kilometres","280","units ","0","v106960904","25.2.6","","..","","","0"
"1991","Sherbrooke (census metropolitan area), Quebec","2011S0503433","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, water","Square kilometres","280","units ","0","v106960905","25.2.7","","..","","","0"
"1991","Sherbrooke (census metropolitan area), Quebec","2011S0503433","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v106960906","25.2.8","","..","","","0"
"1991","St. Catharines - Niagara (census metropolitan area), Ontario","2011S0503539","Census metropolitan area/census agglomeration","Total land area","Square kilometres","280","units ","0","v106960907","26.1.1","1398","","","","0"
"1991","St. Catharines - Niagara (census metropolitan area), Ontario","2011S0503539","Census metropolitan area/census agglomeration","Built-up area, settled","Square kilometres","280","units ","0","v106960908","26.1.2","196","","","","0"
"1991","St. Catharines - Niagara (census metropolitan area), Ontario","2011S0503539","Census metropolitan area/census agglomeration","Built-up area, roads","Square kilometres","280","units ","0","v106960909","26.1.3","118","","","","0"
"1991","St. Catharines - Niagara (census metropolitan area), Ontario","2011S0503539","Census metropolitan area/census agglomeration","Arable","Square kilometres","280","units ","0","v106960910","26.1.4","","..","","","0"
"1991","St. Catharines - Niagara (census metropolitan area), Ontario","2011S0503539","Census metropolitan area/census agglomeration","Natural and semi-natural, total","Square kilometres","280","units ","0","v106960911","26.1.5","","..","","","0"
"1991","St. Catharines - Niagara (census metropolitan area), Ontario","2011S0503539","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v106960912","26.1.6","","..","","","0"
"1991","St. Catharines - Niagara (census metropolitan area), Ontario","2011S0503539","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v106960913","26.1.7","","..","","","0"
"1991","St. Catharines - Niagara (census metropolitan area), Ontario","2011S0503539","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v106960914","26.1.8","","..","","","0"
"1991","St. Catharines - Niagara (census metropolitan area), Ontario","2011S0503539","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v106960915","26.2.1","2441","","","","0"
"1991","St. Catharines - Niagara (census metropolitan area), Ontario","2011S0503539","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v106960916","26.2.2","260","","","","0"
"1991","St. Catharines - Niagara (census metropolitan area), Ontario","2011S0503539","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v106960917","26.2.3","166","","","","0"
"1991","St. Catharines - Niagara (census metropolitan area), Ontario","2011S0503539","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v106960918","26.2.4","955","","","","0"
"1991","St. Catharines - Niagara (census metropolitan area), Ontario","2011S0503539","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v106960919","26.2.5","1059","","","","0"
