"REF_DATE","GEO","DGUID","Gross domestic product (GDP) and related measures","Industry","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014","Manitoba","2016A000246","Other operating surplus","Motels","Dollars","81","millions","6","v1001806803","8.4.13","1.3","","","","1"
"2014","Manitoba","2016A000246","Other operating surplus","Camping","Dollars","81","millions","6","v1001806804","8.4.14","6.7","","","","1"
"2014","Manitoba","2016A000246","Other operating surplus","Other accommodation","Dollars","81","millions","6","v1001806805","8.4.15","7.9","","","","1"
"2014","Manitoba","2016A000246","Other operating surplus","Food and beverage services","Dollars","81","millions","6","v1001806806","8.4.16","6.7","","","","1"
"2014","Manitoba","2016A000246","Other operating surplus","Recreation and entertainment","Dollars","81","millions","6","v1001806807","8.4.17","14.9","","","","1"
"2014","Manitoba","2016A000246","Other operating surplus","Travel services","Dollars","81","millions","6","v1001806808","8.4.18","5.6","","","","1"
"2014","Manitoba","2016A000246","Other operating surplus","Other industries","Dollars","81","millions","6","v1001806809","8.4.19","96.2","","","","1"
"2014","Manitoba","2016A000246","Number of jobs","Total economy","Jobs","190","thousands","3","v1001806810","8.5.1","656.9","","","","1"
"2014","Manitoba","2016A000246","Number of jobs","Total tourism activities","Jobs","190","thousands","3","v1001806811","8.5.2","17.0","","","","1"
"2014","Manitoba","2016A000246","Number of jobs","Total tourism industries","Jobs","190","thousands","3","v1001806812","8.5.3","13.2","","","","1"
"2014","Manitoba","2016A000246","Number of jobs","Total transportation","Jobs","190","thousands","3","v1001806813","8.5.4","2.2","","","","1"
"2014","Manitoba","2016A000246","Number of jobs","Air transportation","Jobs","190","thousands","3","v1001806814","8.5.5","1.7","","","","1"
"2014","Manitoba","2016A000246","Number of jobs","Railway transportation","Jobs","190","thousands","3","v1001806815","8.5.6","0.3","","","","1"
"2014","Manitoba","2016A000246","Number of jobs","Water transportation","Jobs","190","thousands","3","v1001806816","8.5.7","0.0","","","","1"
"2014","Manitoba","2016A000246","Number of jobs","Bus transportation","Jobs","190","thousands","3","v1001806817","8.5.8","0.1","","","","1"
"2014","Manitoba","2016A000246","Number of jobs","Taxis","Jobs","190","thousands","3","v1001806818","8.5.9","0.1","","","","1"
"2014","Manitoba","2016A000246","Number of jobs","Vehicle rental","Jobs","190","thousands","3","v1001806819","8.5.10","0.0","","","","1"
"2014","Manitoba","2016A000246","Number of jobs","Total accommodation","Jobs","190","thousands","3","v1001806820","8.5.11","3.6","","","","1"
"2014","Manitoba","2016A000246","Number of jobs","Hotels","Jobs","190","thousands","3","v1001806821","8.5.12","3.1","","","","1"
"2014","Manitoba","2016A000246","Number of jobs","Motels","Jobs","190","thousands","3","v1001806822","8.5.13","0.1","","","","1"
"2014","Manitoba","2016A000246","Number of jobs","Camping","Jobs","190","thousands","3","v1001806823","8.5.14","0.1","","","","1"
"2014","Manitoba","2016A000246","Number of jobs","Other accommodation","Jobs","190","thousands","3","v1001806824","8.5.15","0.3","","","","1"
"2014","Manitoba","2016A000246","Number of jobs","Food and beverage services","Jobs","190","thousands","3","v1001806825","8.5.16","4.7","","","","1"
"2014","Manitoba","2016A000246","Number of jobs","Recreation and entertainment","Jobs","190","thousands","3","v1001806826","8.5.17","1.7","","","","1"
"2014","Manitoba","2016A000246","Number of jobs","Travel services","Jobs","190","thousands","3","v1001806827","8.5.18","0.8","","","","1"
"2014","Manitoba","2016A000246","Number of jobs","Other industries","Jobs","190","thousands","3","v1001806828","8.5.19","3.8","","","","1"
"2014","Manitoba","2016A000246","Labour compensation per job","Total economy","Dollars","81","units","0","v1001806829","8.6.1","61200","","","","0"
"2014","Manitoba","2016A000246","Labour compensation per job","Total tourism activities","Dollars","81","units","0","v1001806830","8.6.2","38000","","","","0"
"2014","Manitoba","2016A000246","Labour compensation per job","Total tourism industries","Dollars","81","units","0","v1001806831","8.6.3","36700","","","","0"
"2014","Manitoba","2016A000246","Labour compensation per job","Total transportation","Dollars","81","units","0","v1001806832","8.6.4","82800","","","","0"
"2014","Manitoba","2016A000246","Labour compensation per job","Air transportation","Dollars","81","units","0","v1001806833","8.6.5","88300","","","","0"
"2014","Manitoba","2016A000246","Labour compensation per job","Railway transportation","Dollars","81","units","0","v1001806834","8.6.6","90300","","","","0"
"2014","Manitoba","2016A000246","Labour compensation per job","Water transportation","Dollars","81","units","0","v1001806835","8.6.7","29000","","","","0"
"2014","Manitoba","2016A000246","Labour compensation per job","Bus transportation","Dollars","81","units","0","v1001806836","8.6.8","40800","","","","0"
"2014","Manitoba","2016A000246","Labour compensation per job","Taxis","Dollars","81","units","0","v1001806837","8.6.9","30000","","","","0"
"2014","Manitoba","2016A000246","Labour compensation per job","Vehicle rental","Dollars","81","units","0","v1001806838","8.6.10","49700","","","","0"
"2014","Manitoba","2016A000246","Labour compensation per job","Total accommodation","Dollars","81","units","0","v1001806839","8.6.11","28600","","","","0"
"2014","Manitoba","2016A000246","Labour compensation per job","Hotels","Dollars","81","units","0","v1001806840","8.6.12","28200","","","","0"
"2014","Manitoba","2016A000246","Labour compensation per job","Motels","Dollars","81","units","0","v1001806841","8.6.13","28200","","","","0"
"2014","Manitoba","2016A000246","Labour compensation per job","Camping","Dollars","81","units","0","v1001806842","8.6.14","38200","","","","0"
"2014","Manitoba","2016A000246","Labour compensation per job","Other accommodation","Dollars","81","units","0","v1001806843","8.6.15","29000","","","","0"
"2014","Manitoba","2016A000246","Labour compensation per job","Food and beverage services","Dollars","81","units","0","v1001806844","8.6.16","19300","","","","0"
"2014","Manitoba","2016A000246","Labour compensation per job","Recreation and entertainment","Dollars","81","units","0","v1001806845","8.6.17","26800","","","","0"
"2014","Manitoba","2016A000246","Labour compensation per job","Travel services","Dollars","81","units","0","v1001806846","8.6.18","66000","","","","0"
"2014","Manitoba","2016A000246","Labour compensation per job","Other industries","Dollars","81","units","0","v1001806847","8.6.19","42400","","","","0"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) per job","Total economy","Dollars","81","units","0","v1001806848","8.7.1","90600","","","","0"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) per job","Total tourism activities","Dollars","81","units","0","v1001806849","8.7.2","57300","","","","0"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) per job","Total tourism industries","Dollars","81","units","0","v1001806850","8.7.3","54200","","","","0"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) per job","Total transportation","Dollars","81","units","0","v1001806851","8.7.4","147300","","","","0"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) per job","Air transportation","Dollars","81","units","0","v1001806852","8.7.5","125800","","","","0"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) per job","Railway transportation","Dollars","81","units","0","v1001806853","8.7.6","340900","","","","0"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) per job","Water transportation","Dollars","81","units","0","v1001806854","8.7.7","78700","","","","0"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) per job","Bus transportation","Dollars","81","units","0","v1001806855","8.7.8","54300","","","","0"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) per job","Taxis","Dollars","81","units","0","v1001806856","8.7.9","38600","","","","0"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) per job","Vehicle rental","Dollars","81","units","0","v1001806857","8.7.10","161600","","","","0"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) per job","Total accommodation","Dollars","81","units","0","v1001806858","8.7.11","43600","","","","0"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) per job","Hotels","Dollars","81","units","0","v1001806859","8.7.12","40900","","","","0"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) per job","Motels","Dollars","81","units","0","v1001806860","8.7.13","40900","","","","0"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) per job","Camping","Dollars","81","units","0","v1001806861","8.7.14","90200","","","","0"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) per job","Other accommodation","Dollars","81","units","0","v1001806862","8.7.15","51700","","","","0"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) per job","Food and beverage services","Dollars","81","units","0","v1001806863","8.7.16","20700","","","","0"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) per job","Recreation and entertainment","Dollars","81","units","0","v1001806864","8.7.17","35500","","","","0"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) per job","Travel services","Dollars","81","units","0","v1001806865","8.7.18","73100","","","","0"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) per job","Other industries","Dollars","81","units","0","v1001806866","8.7.19","67700","","","","0"
"2014","Manitoba","2016A000246","Tourism gross domestic product (GDP) ratio","Total economy","Percentage","242","units","0","v1001806867","8.8.1","","..","","","1"
"2014","Manitoba","2016A000246","Tourism gross domestic product (GDP) ratio","Total tourism activities","Percentage","242","units","0","v1001806868","8.8.2","","..","","","1"
"2014","Manitoba","2016A000246","Tourism gross domestic product (GDP) ratio","Total tourism industries","Percentage","242","units","0","v1001806869","8.8.3","27.3","","","","1"
"2014","Manitoba","2016A000246","Tourism gross domestic product (GDP) ratio","Total transportation","Percentage","242","units","0","v1001806870","8.8.4","32.8","","","","1"
"2014","Manitoba","2016A000246","Tourism gross domestic product (GDP) ratio","Air transportation","Percentage","242","units","0","v1001806871","8.8.5","74.3","","","","1"
"2014","Manitoba","2016A000246","Tourism gross domestic product (GDP) ratio","Railway transportation","Percentage","242","units","0","v1001806872","8.8.6","17.3","","","","1"
"2014","Manitoba","2016A000246","Tourism gross domestic product (GDP) ratio","Water transportation","Percentage","242","units","0","v1001806873","8.8.7","3.6","","","","1"
"2014","Manitoba","2016A000246","Tourism gross domestic product (GDP) ratio","Bus transportation","Percentage","242","units","0","v1001806874","8.8.8","19.5","","","","1"
"2014","Manitoba","2016A000246","Tourism gross domestic product (GDP) ratio","Taxis","Percentage","242","units","0","v1001806875","8.8.9","13.6","","","","1"
"2014","Manitoba","2016A000246","Tourism gross domestic product (GDP) ratio","Vehicle rental","Percentage","242","units","0","v1001806876","8.8.10","9.7","","","","1"
"2014","Manitoba","2016A000246","Tourism gross domestic product (GDP) ratio","Total accommodation","Percentage","242","units","0","v1001806877","8.8.11","40.6","","","","1"
"2014","Manitoba","2016A000246","Tourism gross domestic product (GDP) ratio","Hotels","Percentage","242","units","0","v1001806878","8.8.12","40.2","","","","1"
"2014","Manitoba","2016A000246","Tourism gross domestic product (GDP) ratio","Motels","Percentage","242","units","0","v1001806879","8.8.13","48.3","","","","1"
"2014","Manitoba","2016A000246","Tourism gross domestic product (GDP) ratio","Camping","Percentage","242","units","0","v1001806880","8.8.14","54.1","","","","1"
"2014","Manitoba","2016A000246","Tourism gross domestic product (GDP) ratio","Other accommodation","Percentage","242","units","0","v1001806881","8.8.15","35.8","","","","1"
"2014","Manitoba","2016A000246","Tourism gross domestic product (GDP) ratio","Food and beverage services","Percentage","242","units","0","v1001806882","8.8.16","13.6","","","","1"
"2014","Manitoba","2016A000246","Tourism gross domestic product (GDP) ratio","Recreation and entertainment","Percentage","242","units","0","v1001806883","8.8.17","14.6","","","","1"
"2014","Manitoba","2016A000246","Tourism gross domestic product (GDP) ratio","Travel services","Percentage","242","units","0","v1001806884","8.8.18","95.8","","","","1"
"2014","Manitoba","2016A000246","Tourism gross domestic product (GDP) ratio","Other industries","Percentage","242","units","0","v1001806885","8.8.19","","..","","","1"
"2014","Manitoba","2016A000246","Tourism employment ratio","Total economy","Percentage","242","units","0","v1001806886","8.9.1","","..","","","1"
